# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
864.9472797; 324.7551193; 190.3818159; -0.1454141; 0.0488417; 14.2442599; -3.1097412
866.4463218; 324.9167182; 191.8716214; -0.0699291; 0.0518471; 13.9131476; -3.0794334
867.9453639; 324.9621460; 193.3689394; 0.0100051; 0.0547101; 13.5773073; -3.0706962
869.4444060; 324.8851513; 194.8644794; 0.0933941; 0.0570301; 13.2339363; -3.0714177
870.9434480; 324.6804748; 196.3490255; 0.1814806; 0.0605381; 12.8813315; -3.0948564
872.4424901; 324.3417414; 197.8094361; 0.2753215; 0.0643456; 12.5159922; -3.1558260
873.9415322; 323.8637862; 199.2303633; 0.3746207; 0.0682901; 12.1321321; -2.4257952
875.4405743; 323.2427111; 200.5951820; 0.4804326; 0.0719091; 11.8286048; -0.7182332
876.9396164; 322.4778381; 201.8859087; 0.5895761; 0.0720569; 11.7372300; 0.3959003
878.4386584; 321.5773601; 203.0872980; 0.6960440; 0.0687417; 11.7876846; 0.6334093
879.9377005; 320.5573706; 204.1896266; 0.7958608; 0.0632966; 11.8679621; 0.4730687
881.4367426; 319.4385875; 205.1890849; 0.8854631; 0.0552100; 11.9275657; 0.4056794
882.9357847; 318.2471700; 206.0890420; 0.9589484; 0.0416417; 11.9784425; 1.8121705
884.4348268; 316.9981057; 206.9210944; 0.9986553; 0.0085054; 12.2031194; 3.0263730
885.9338688; 315.7447391; 207.7324046; 0.9882563; -0.0139268; 12.5693852; 2.9412652
887.4329109; 314.5077500; 208.5591912; 0.9812268; 0.0114724; 12.9154019; 2.7061591
888.9319530; 313.2507689; 209.3693657; 1.0215390; 0.0370052; 13.2257665; 2.6056254
890.4309951; 311.9416681; 210.1178246; 1.0826744; 0.0429267; 13.5178690; 2.6410959
891.9300372; 310.5923217; 210.7797042; 1.1465531; 0.0420017; 13.8076432; 2.7498139
893.4290792; 309.2089571; 211.3548346; 1.2059941; 0.0378435; 14.1030204; 2.8826759
894.9281213; 307.7976268; 211.8506249; 1.2587368; 0.0330238; 14.4061684; 3.0153475
896.4271634; 306.3631513; 212.2763837; 1.3046335; 0.0284401; 14.7165877; 3.1407374
897.9262055; 304.9102377; 212.6409949; 1.3441629; 0.0243447; 15.0331018; 3.2585374
899.4252476; 303.4430837; 212.9525952; 1.3779788; 0.0207530; 15.3545927; 3.3701529
900.9242896; 301.9653937; 213.2185048; 1.4067465; 0.0176123; 15.6801633; 3.4769958
902.4233317; 300.4805030; 213.4452663; 1.4310753; 0.0148552; 16.0091176; 3.5868167
903.9223738; 298.9947712; 213.6383358; 1.4514590; 0.0124169; 16.3415246; 3.6885786
905.4214159; 297.5050139; 213.8037515; 1.4684318; 0.0102683; 16.6764533; 3.7860844
906.9204579; 296.0114874; 213.9462996; 1.4823709; 0.0083530; 17.0133798; 3.8831964
908.4195000; 294.5165896; 214.0700674; 1.4935769; 0.0066222; 17.3521538; 3.9828430
909.9185421; 293.0216377; 214.1788719; 1.5023165; 0.0050481; 17.6928839; 4.0856170
911.4175842; 291.5239022; 214.2764335; 1.5088352; 0.0036528; 18.0357191; 4.1836933
912.9166263; 290.0255493; 214.3657927; 1.5132706; 0.0022476; 18.3801586; 4.2833609
914.4156683; 288.5288678; 214.4499951; 1.5155844; 0.0009294; 18.7262411; 4.3832706
915.9147104; 287.0347432; 214.5319369; 1.5161650; -0.0000253; 19.0738963; 4.4745528
917.4137525; 285.5377316; 214.6136470; 1.5164970; 0.0004766; 19.4223739; 4.5340233
918.9127946; 284.0391307; 214.6944862; 1.5173317; 0.0005862; 19.7692182; 4.5958629
920.4118367; 282.5414888; 214.7739348; 1.5183041; 0.0007432; 20.1146905; 4.6576122
921.9108787; 281.0446492; 214.8516659; 1.5195701; 0.0009381; 20.4588535; 4.7192516
923.4099208; 279.5481677; 214.9272680; 1.5211164; 0.0011305; 20.8017644; 4.7806277
924.9089629; 278.0518481; 215.0003178; 1.5229673; 0.0013407; 21.1434653; 4.8415120
926.4080050; 276.5554671; 215.0703579; 1.5251344; 0.0015539; 21.4839797; 4.9016743
927.9070471; 275.0588798; 215.1369165; 1.5276243; 0.0017719; 21.8233136; 4.9599787
929.4060891; 273.5610550; 215.1995471; 1.5304425; 0.0019895; 22.1613955; 5.0172767
930.9051312; 272.0626354; 215.2577280; 1.5335863; 0.0022042; 22.4982148; 5.0733552
932.4041733; 270.5642746; 215.3109505; 1.5370468; 0.0024114; 22.8337473; 5.1273621
933.9032154; 269.0658990; 215.3587625; 1.5407883; 0.0025733; 23.1679148; 5.1792935
935.4022575; 267.5674635; 215.4008050; 1.5447268; 0.0026710; 23.5006433; 5.2285361
936.9012995; 266.0689462; 215.4368572; 1.5487665; 0.0027097; 23.8318238; 5.2746303
938.4003416; 264.5703421; 215.4668332; 1.5528197; 0.0026883; 24.1613247; 5.3171129
939.8993837; 263.0716576; 215.4907803; 1.5567980; 0.0026113; 24.4889927; 5.3555052
941.3984258; 261.5729046; 215.5088703; 1.5606237; 0.0024860; 24.8146533; 5.3893494
942.8974679; 260.0740965; 215.5213831; 1.5642307; 0.0023212; 25.1381133; 5.4182319
944.3965099; 258.5752451; 215.5286870; 1.5675670; 0.0021264; 25.4591645; 5.4417981
945.8955520; 257.0763587; 215.5312177; 1.5705951; 0.0019113; 25.7775877; 5.4597600
947.3945941; 255.5774414; 215.5294558; 1.5732919; 0.0016852; 26.0931571; 5.4719031
948.8936362; 254.0784934; 215.5239072; 1.5756466; 0.0014554; 26.4056447; 5.4768030
950.3926782; 252.5794987; 215.5150860; 1.5776586; 0.0012282; 26.7147523; 5.4755477
951.8917203; 251.0805397; 215.5035016; 1.5793354; 0.0010091; 27.0202543; 5.4692997
953.3907624; 249.5816455; 215.4896462; 1.5806924; 0.0008027; 27.3219978; 5.4570788
954.8898045; 248.0828050; 215.4739837; 1.5817510; 0.0006123; 27.6197817; 5.4389741
956.3888466; 246.5840058; 215.4569404; 1.5825408; 0.0004433; 27.9134169; 5.4150809
957.8878886; 245.0852426; 215.4388986; 1.5830888; 0.0002999; 28.2027253; 5.3851549
959.3869307; 243.5864361; 215.4201685; 1.5834772; 0.0002320; 28.4875212; 5.3503287
960.8859728; 242.0874976; 215.4009034; 1.5838110; 0.0001875; 28.7676832; 5.3146085
962.3850149; 240.5885591; 215.3812362; 1.5839910; 0.0000745; 29.0432994; 5.2625580
963.8840570; 239.0896668; 215.3613867; 1.5840778; 0.0000440; 29.3136629; 4.9490972
965.3830990; 237.5907462; 215.3414362; 1.5841279; 0.0000239; 29.5656666; 3.9943110
966.8821411; 236.0918286; 215.3214313; 1.5841516; 0.0000088; 29.7674978; 2.7252601
968.3811832; 234.5929034; 215.3014061; 1.5841563; -0.0000018; 29.9044225; 1.4498849
969.8802253; 233.0939748; 215.2813843; 1.5841476; -0.0000094; 29.9770138; 0.4596391
971.3792674; 231.5950415; 215.2613833; 1.5841290; -0.0000153; 29.9999899; 0.0001564
972.8783094; 230.0961040; 215.2414164; 1.5841022; -0.0000204; 29.9999977; -0.0000534
974.3773515; 228.5971620; 215.2214952; 1.5840681; -0.0000250; 29.9999951; -0.0000002
975.8763936; 227.0982155; 215.2016300; 1.5840274; -0.0000290; 29.9999951; -0.0000000
977.3754357; 225.5992642; 215.1818298; 1.5839817; -0.0000318; 29.9999951; -0.0000000
978.8744778; 224.1003081; 215.1621008; 1.5839328; -0.0000332; 29.9999951; -0.0000000
980.3735198; 222.6013470; 215.1424460; 1.5838829; -0.0000331; 29.9999951; -0.0000000
981.8725619; 221.1023812; 215.1228653; 1.5838343; -0.0000315; 29.9999951; -0.0000000
983.3716040; 219.6034107; 215.1033551; 1.5837891; -0.0000286; 29.9999951; -0.0000000
984.8706461; 218.1044360; 215.0839088; 1.5837492; -0.0000244; 29.9999951; -0.0000000
986.3696881; 216.6054577; 215.0645171; 1.5837165; -0.0000192; 29.9999951; -0.0000000
987.8687302; 215.1064765; 215.0451683; 1.5836922; -0.0000132; 29.9999951; -0.0000000
989.3677723; 213.6075333; 215.0258494; 1.5836775; -0.0000064; 29.9999951; -0.0000000
990.8668144; 212.1086760; 215.0065457; 1.5836733; 0.0000008; 29.9999951; -0.0000000
992.3658565; 210.6098084; 214.9872400; 1.5836802; 0.0000084; 29.9999951; -0.0000000
993.8648985; 209.1109303; 214.9679153; 1.5836986; 0.0000161; 29.9999951; -0.0000000
995.3639406; 207.6120420; 214.9485541; 1.5837286; 0.0000239; 29.9999951; -0.0000000
996.8629827; 206.1131440; 214.9291391; 1.5837703; 0.0000316; 29.9999951; -0.0000000
998.3620248; 204.6142370; 214.9096529; 1.5838234; 0.0000392; 29.9999951; -0.0000000
999.8610669; 203.1153219; 214.8900787; 1.5838875; 0.0000464; 29.9999951; -0.0000000
1001.3601089; 201.6163998; 214.8704001; 1.5839622; 0.0000532; 29.9999951; -0.0000000
1002.8591510; 200.1174722; 214.8506020; 1.5840468; 0.0000595; 29.9999951; -0.0000000
1004.3581931; 198.6185406; 214.8306701; 1.5841405; 0.0000653; 29.9999951; -0.0000000
1005.8572352; 197.1196065; 214.8105916; 1.5842422; 0.0000703; 29.9999951; -0.0000000
1007.3562773; 195.6206720; 214.7903551; 1.5843510; 0.0000745; 29.9999951; -0.0000000
1008.8553193; 194.1217388; 214.7699513; 1.5844654; 0.0000779; 29.9999951; -0.0000000
1010.3543614; 192.6228089; 214.7493726; 1.5845840; 0.0000802; 29.9999951; -0.0000000
1011.8534035; 191.1238844; 214.7286140; 1.5847052; 0.0000813; 29.9999950; -0.0000000
1013.3524456; 189.6249673; 214.7076730; 1.5848271; 0.0000811; 29.9999950; -0.0000000
1014.8514877; 188.1260596; 214.6865502; 1.5849476; 0.0000795; 29.9999950; -0.0000000
1016.3505297; 186.6271634; 214.6652494; 1.5850644; 0.0000762; 29.9999950; -0.0000000
1017.8495718; 185.1282791; 214.6437779; 1.5851749; 0.0000712; 29.9999950; -0.0000000
1019.3486139; 183.6293807; 214.6221472; 1.5852762; 0.0000640; 29.9999950; -0.0000000
1020.8476560; 182.1304758; 214.6003732; 1.5853651; 0.0000545; 29.9999950; -0.0000000
1022.3466981; 180.6315661; 214.5784774; 1.5854381; 0.0000426; 29.9999950; -0.0000000
1023.8457401; 179.1326532; 214.5564864; 1.5854913; 0.0000280; 29.9999950; -0.0000000
1025.3447822; 177.6337386; 214.5344330; 1.5855206; 0.0000104; 29.9999950; -0.0000000
1026.8438243; 176.1348235; 214.5123566; 1.5855213; -0.0000102; 29.9999950; -0.0000000
1028.3428664; 174.6359090; 214.4903036; 1.5854885; -0.0000343; 29.9999950; -0.0000000
1029.8419084; 173.1369959; 214.4683281; 1.5854170; -0.0000620; 29.9999950; -0.0000000
1031.3409505; 171.6380848; 214.4464923; 1.5853013; -0.0000934; 29.9999950; -0.0000000
1032.8399926; 170.1391760; 214.4248668; 1.5851354; -0.0001289; 29.9999950; -0.0000000
1034.3390347; 168.6402694; 214.4035315; 1.5849133; -0.0001685; 29.9999950; -0.0000000
1035.8380768; 167.1413649; 214.3825753; 1.5846286; -0.0002123; 29.9999950; -0.0000000
1037.3371188; 165.6424618; 214.3620968; 1.5842749; -0.0002605; 29.9999950; -0.0000000
1038.8361609; 164.1435593; 214.3422045; 1.5838457; -0.0003130; 29.9999950; -0.0000000
1040.3352030; 162.6446564; 214.3230162; 1.5833346; -0.0003696; 29.9999950; -0.0000000
1041.8342451; 161.1457519; 214.3046592; 1.5827356; -0.0004301; 29.9999950; -0.0000000
1043.3332872; 159.6468442; 214.2872695; 1.5820432; -0.0004942; 29.9999950; -0.0000000
1044.8323292; 158.1479319; 214.2709908; 1.5812525; -0.0005610; 29.9999950; -0.0000000
1046.3313713; 156.6490136; 214.2559734; 1.5803599; -0.0006301; 29.9999950; -0.0000000
1047.8304134; 155.1500876; 214.2423715; 1.5793637; -0.0006996; 29.9999950; -0.0000000
1049.3294555; 153.6511536; 214.2303437; 1.5782581; -0.0007757; 29.9999950; -0.0000000
1050.8284976; 152.1521313; 214.2200552; 1.5770442; -0.0008440; 29.9999950; -0.0000000
1052.3275396; 150.6530677; 214.2116571; 1.5757398; -0.0008960; 29.9999950; -0.0000000
1053.8265817; 149.1540057; 214.2052736; 1.5743557; -0.0009509; 29.9999950; -0.0000000
1055.3256238; 147.6549454; 214.2010239; 1.5728954; -0.0009968; 29.9999950; -0.0000000
1056.8246659; 146.1558886; 214.1990113; 1.5713736; -0.0010327; 29.9999950; -0.0000000
1058.3237080; 144.6568371; 214.1993159; 1.5698070; -0.0010563; 29.9999950; -0.0000000
1059.8227500; 143.1577935; 214.2019905; 1.5682151; -0.0010661; 29.9999950; -0.0000000
1061.3217921; 141.6587606; 214.2070571; 1.5666193; -0.0010613; 29.9999950; 0.0000000
1062.8208342; 140.1597412; 214.2145049; 1.5650416; -0.0010419; 29.9999950; 0.0000000
1064.3198763; 138.6607383; 214.2242910; 1.5635030; -0.0010091; 29.9999950; 0.0000000
1065.8189183; 137.1617541; 214.2363419; 1.5620227; -0.0009643; 29.9999950; 0.0000000
1067.3179604; 135.6627908; 214.2505572; 1.5606175; -0.0009093; 29.9999950; 0.0000000
1068.8170025; 134.1638495; 214.2668141; 1.5593007; -0.0008465; 29.9999950; 0.0000000
1070.3160446; 132.6649311; 214.2849719; 1.5580825; -0.0007781; 29.9999950; 0.0000000
1071.8150867; 131.1660355; 214.3048772; 1.5569697; -0.0007062; 29.9999950; 0.0000000
1073.3141287; 129.6671622; 214.3263692; 1.5559657; -0.0006331; 29.9999950; 0.0000000
1074.8131708; 128.1683101; 214.3492838; 1.5550712; -0.0005605; 29.9999950; 0.0000000
1076.3122129; 126.6694778; 214.3734583; 1.5542840; -0.0004901; 29.9999950; -0.0000000
1077.8112550; 125.1706635; 214.3987347; 1.5535999; -0.0004231; 29.9999950; -0.0000000
1079.3102971; 123.6718652; 214.4249628; 1.5530128; -0.0003608; 29.9999950; -0.0000000
1080.8093391; 122.1730809; 214.4520028; 1.5525152; -0.0003039; 29.9999950; -0.0000000
1082.3083812; 120.6743086; 214.4797270; 1.5520985; -0.0002530; 29.9999950; -0.0000000
1083.8074233; 119.1755465; 214.5080209; 1.5517532; -0.0002085; 29.9999950; -0.0000000
1085.3064654; 117.6767928; 214.5367848; 1.5514697; -0.0001706; 29.9999950; -0.0000000
1086.8055075; 116.1780462; 214.5659335; 1.5512381; -0.0001393; 29.9999950; -0.0000000
1088.3045495; 114.6793055; 214.5953967; 1.5510484; -0.0001146; 29.9999950; -0.0000000
1089.8035916; 113.1805698; 214.6251188; 1.5508910; -0.0000961; 29.9999950; -0.0000000
1091.3026337; 111.6818385; 214.6550583; 1.5507568; -0.0000836; 29.9999950; -0.0000000
1092.8016758; 110.1831114; 214.6851870; 1.5506372; -0.0000766; 29.9999950; -0.0000000
1094.3007179; 108.6843886; 214.7154889; 1.5505244; -0.0000745; 29.9999950; -0.0000000
1095.7997599; 107.1856702; 214.7459593; 1.5504112; -0.0000769; 29.9999950; 0.0000000
1097.2988020; 105.6869568; 214.7766034; 1.5502918; -0.0000829; 29.9999950; 0.0000000
1098.7978441; 104.1882490; 214.8074343; 1.5501610; -0.0000919; 29.9999950; 0.0000000
1100.2968862; 102.6895478; 214.8384722; 1.5500150; -0.0001031; 29.9999950; 0.0000000
1101.7959283; 101.1908539; 214.8697419; 1.5498512; -0.0001156; 29.9999950; 0.0000000
1103.2949703; 99.6921685; 214.9012714; 1.5496682; -0.0001286; 29.9999950; 0.0000000
1104.7940124; 98.1934924; 214.9330897; 1.5494659; -0.0001412; 29.9999950; 0.0000000
1106.2930545; 96.6948266; 214.9652248; 1.5492456; -0.0001525; 29.9999950; 0.0000000
1107.7920966; 95.1961717; 214.9977019; 1.5490100; -0.0001614; 29.9999950; 0.0000000
1109.2911386; 93.6975281; 215.0305409; 1.5487634; -0.0001671; 29.9999950; 0.0000000
1110.7901807; 92.1988962; 215.0637543; 1.5485113; -0.0001685; 29.9999950; 0.0000000
1112.2892228; 90.7002755; 215.0973453; 1.5482607; -0.0001648; 29.9999950; 0.0000000
1113.7882649; 89.2016654; 215.1313055; 1.5480201; -0.0001549; 29.9999950; 0.0000000
1115.2873070; 87.7030643; 215.1656128; 1.5477992; -0.0001381; 29.9999950; -0.0000000
1116.7863490; 86.2044702; 215.2002294; 1.5476091; -0.0001135; 29.9999950; -0.0000000
1118.2853911; 84.7058801; 215.2351002; 1.5474622; -0.0000804; 29.9999950; -0.0000000
1119.7844332; 83.2072901; 215.2701509; 1.5473715; -0.0000382; 29.9999950; 0.0000000
1121.2834753; 81.7086953; 215.3052867; 1.5473512; 0.0000137; 29.9999950; 0.0000000
1122.7825174; 80.2100897; 215.3403912; 1.5474159; 0.0000755; 29.9999950; 0.0000000
1124.2815594; 78.7114662; 215.3753257; 1.5475808; 0.0001473; 29.9999950; 0.0000000
1125.7806015; 77.2128164; 215.4099291; 1.5478609; 0.0002290; 29.9999950; 0.0000000
1127.2796436; 75.7141309; 215.4440178; 1.5482707; 0.0003201; 29.9999950; 0.0000000
1128.7786857; 74.2153990; 215.4773870; 1.5488240; 0.0004198; 29.9999950; 0.0000001
1130.2777278; 72.7166090; 215.5098127; 1.5495326; 0.0005266; 29.9999950; 0.0000001
1131.7767698; 71.2177483; 215.5410551; 1.5504058; 0.0006385; 29.9999950; 0.0000001
1133.2758119; 69.7188035; 215.5708627; 1.5514490; 0.0007527; 29.9999951; 0.0000003
1134.7748540; 68.2198900; 215.5989778; 1.5526623; 0.0008653; 29.9999951; 0.0000512
1136.2738961; 66.7213456; 215.6251439; 1.5540379; 0.0009697; 29.9999976; 0.0000178
1137.7729382; 65.2227406; 215.6491362; 1.5555605; 0.0010605; 29.9999985; -0.2311336
1139.2719802; 63.7240708; 215.6707528; 1.5572020; 0.0011253; 29.9884470; -1.0528161
1140.7710223; 62.2253070; 215.6898445; 1.5589274; 0.0011741; 29.9357733; -2.3377930
1142.2700644; 60.7264664; 215.7063080; 1.5606917; 0.0011554; 29.8184779; -3.8873845
1143.7691065; 59.2275956; 215.7201774; 1.5623825; 0.0011050; 29.6224056; -5.5125872
1145.2681485; 57.7284661; 215.7315609; 1.5640296; 0.0011394; 29.3421150; -7.0372831
1146.7671906; 56.2290329; 215.7403689; 1.5658470; 0.0012558; 28.9803614; -8.3008734
1148.2662327; 54.7296169; 215.7463739; 1.5677385; 0.0012604; 28.5477605; -9.1487294
1149.7652748; 53.2303583; 215.7495587; 1.5695948; 0.0012162; 28.0632495; -9.3325839
1151.2643169; 51.7313472; 215.7500254; 1.5713541; 0.0011321; 27.5602268; -9.4317064
1152.7633589; 50.2321393; 215.7479522; 1.5729797; 0.0010353; 27.0423566; -9.5180206
1154.2624010; 48.7328013; 215.7435511; 1.5744594; 0.0009386; 26.5094931; -9.5884379
1155.7614431; 47.2334338; 215.7370365; 1.5758043; 0.0008624; 25.9616309; -9.6382561
1157.2604852; 45.7341296; 215.7285792; 1.5770629; 0.0008344; 25.3990152; -9.6664763
1158.7595273; 44.2349643; 215.7182433; 1.5783212; 0.0008457; 24.8219473; -9.6851596
1160.2585693; 42.7359941; 215.7060075; 1.5795997; 0.0008548; 24.2299844; -9.7153339
1161.7576114; 41.2372516; 215.6918569; 1.5808728; 0.0008417; 23.6212776; -9.7578670
1163.2566535; 39.7387420; 215.6758219; 1.5821133; 0.0008108; 22.9936915; -9.8194300
1164.7556956; 38.2402027; 215.6579802; 1.5832713; 0.0007343; 22.3443588; -9.9167069
1166.2547377; 36.7406901; 215.6385009; 1.5842637; 0.0005871; 21.6688543; -10.0033392
1167.7537797; 35.2412793; 215.6177303; 1.5849704; 0.0003455; 20.9654095; -10.1060299
1169.2528218; 33.7419879; 215.5962096; 1.5852386; -0.0000041; 20.2299201; -10.2260790
1170.7518639; 32.2428201; 215.5747429; 1.5848488; -0.0005527; 19.4574156; -10.3647512
1172.2509060; 30.7437699; 215.5545235; 1.5835685; -0.0011570; 18.6417978; -10.4637459
1173.7499481; 29.2448247; 215.5368237; 1.5815990; -0.0013703; 17.7804790; -10.4497330
1175.2489901; 27.7459743; 215.5220229; 1.5799600; -0.0006011; 16.8765001; -10.2683916
1176.7480322; 26.2472169; 215.5082475; 1.5806864; 0.0019229; 15.9383422; -9.8861068
1178.2470743; 24.7485899; 215.4896370; 1.5870911; 0.0070961; 14.9796987; -9.3000694
1179.7461164; 23.2503581; 215.4543364; 1.6038667; 0.0158359; 14.0181662; -8.5433718
1181.2451585; 21.7536453; 215.3825156; 1.6369253; 0.0288180; 13.0726904; -7.6635162
1182.7442005; 20.2612808; 215.2446665; 1.6935144; 0.0472587; 12.1622107; -6.6719798
1184.2432426; 18.7818242; 215.0002602; 1.7812797; 0.0702998; 11.3100049; -5.9139453
1185.7422847; 17.3374228; 214.6012292; 1.9058722; 0.0962628; 10.4969379; -5.4815202
1187.2413268; 15.9676152; 213.9988444; 2.0717064; 0.1257440; 9.6825434; -4.7669108
1188.7403688; 14.7383324; 213.1540682; 2.2810205; 0.1531593; 8.9140365; -2.2325111
1190.2394109; 13.7279367; 212.0550732; 2.5156567; 0.1563341; 8.5303453; -1.0726584
1191.7384530; 12.9952641; 210.7467761; 2.7430273; 0.1454288; 8.3397165; -1.0095645
1193.2374951; 12.5593931; 209.3071554; 2.9436661; 0.1174626; 8.1562315; -0.6528363
1194.7365372; 12.3799659; 207.8196386; 3.0846859; 0.0615866; 8.0353502; -0.4822881
1196.2355792; 12.3296294; 206.3155735; 3.1023230; -0.0458237; 7.9448671; 1.0351251
1197.7346213; 12.2021438; 204.8382829; 3.0149191; -0.0251029; 8.1378317; 2.7449551
1199.2336634; 12.0450965; 203.3589007; 3.0898013; 0.0975580; 8.6286680; 2.4681949
1200.7327055; 12.0866302; 201.8589670; -3.0320853; 0.1035435; 9.0473072; 2.5898881
1202.2317476; 12.3594970; 200.3802480; -2.8916147; 0.0804125; 9.4667033; 3.1023450
1203.7307896; 12.8088967; 198.9466812; -2.7908523; 0.0528183; 9.9458314; 3.8367307
1205.2298317; 13.3716273; 197.5531322; -2.7308538; 0.0283934; 10.5082065; 4.6492455
1206.7288738; 13.9938525; 196.1851392; -2.7033297; 0.0094188; 11.1517368; 5.3416881
1208.2279159; 14.6335312; 194.8300674; -2.7018945; -0.0071445; 11.8480405; 5.4996641
1209.7269580; 15.2572365; 193.4731895; -2.7216772; -0.0158926; 12.5245566; 4.8595211
1211.2260000; 15.8498342; 192.0992678; -2.7486501; -0.0217388; 13.0932720; 3.9204426
1212.7250421; 16.3984488; 190.7045285; -2.7867650; -0.0287648; 13.5346810; 3.1681911
1214.2240842; 16.8870757; 189.2872341; -2.8333857; -0.0328657; 13.8811416; 2.7028530
1215.7231263; 17.3057438; 187.8472381; -2.8842754; -0.0345468; 14.1700202; 2.4877072
1217.2221684; 17.6495051; 186.3873639; -2.9363113; -0.0344497; 14.4307945; 2.4769898
1218.7212104; 17.9175227; 184.9115808; -2.9871579; -0.0329732; 14.6858453; 2.6364348
1220.2202525; 18.1122938; 183.4243445; -3.0349051; -0.0303577; 14.9525351; 2.9287585
1221.7192946; 18.2391712; 181.9298675; -3.0780087; -0.0268743; 15.2433255; 3.3074402
1223.2183367; 18.3057251; 180.4315977; -3.1153880; -0.0228585; 15.5651841; 3.7255655
1224.7173787; 18.3209340; 178.9319496; 3.1368345; -0.0182076; 15.9199408; 4.1476930
1226.2164208; 18.2952407; 177.4336753; 3.1132366; -0.0134563; 16.3058163; 4.5380745
1227.7154629; 18.2393107; 175.9373764; 3.0959748; -0.0104456; 16.7178101; 4.8636693
1229.2145050; 18.1598936; 174.4410833; 3.0817133; -0.0082475; 17.1483779; 5.1167910
1230.7135471; 18.0619372; 172.9452715; 3.0712491; -0.0059724; 17.5899811; 5.2904946
1232.2125891; 17.9505248; 171.4505747; 3.0634713; -0.0046122; 18.0352096; 5.3780209
1233.7116312; 17.8287359; 169.9565677; 3.0572710; -0.0036753; 18.4768110; 5.3926848
1235.2106733; 17.6987508; 168.4632557; 3.0525714; -0.0024508; 18.9092640; 5.3774506
1236.7097154; 17.5633066; 166.9703906; 3.0500507; -0.0008671; 19.3308643; 5.3597581
1238.2087575; 17.4259198; 165.4776797; 3.0499812; 0.0007602; 19.7421205; 5.3389715
1239.7077995; 17.2902059; 163.9847969; 3.0522353; 0.0021572; 20.1434358; 5.3167478
1241.2068416; 17.1592753; 162.4914791; 3.0562780; 0.0031103; 20.5352883; 5.2954317
1242.7058837; 17.0352604; 160.9975699; 3.0613694; 0.0035550; 20.9182747; 5.2761720
1244.2049258; 16.9191769; 159.5030237; 3.0668070; 0.0036470; 21.2930182; 5.2578557
1245.7039679; 16.8112561; 158.0078638; 3.0722642; 0.0036316; 21.6600119; 5.2396291
1247.2030099; 16.7114748; 156.5121352; 3.0776887; 0.0035986; 22.0196495; 5.2218890
1248.7020520; 16.6197619; 155.0158864; 3.0830471; 0.0035496; 22.3723183; 5.2046351
1250.2010941; 16.5360116; 153.5191666; 3.0883305; 0.0034993; 22.7183750; 5.1878004
1251.7001362; 16.4601138; 152.0220236; 3.0935390; 0.0034499; 23.0581444; 5.1713703
1253.1991783; 16.3919598; 150.5245037; 3.0986746; 0.0034019; 23.3919265; 5.1553557
1254.6982203; 16.3314437; 149.0266513; 3.1037391; 0.0033549; 23.7200004; 5.1397722
1256.1972624; 16.2784616; 147.5285095; 3.1087338; 0.0033088; 24.0426265; 5.1246337
1257.6963045; 16.2329113; 146.0301198; 3.1136600; 0.0032635; 24.3600487; 5.1099522
1259.1953466; 16.1946921; 144.5315224; 3.1185186; 0.0032188; 24.6724956; 5.0957383
1260.6943887; 16.1637045; 143.0327561; 3.1233108; 0.0031748; 24.9801819; 5.0820012
1262.1934307; 16.1398504; 141.5338586; 3.1280375; 0.0031315; 25.2833098; 5.0687498
1263.6924728; 16.1230329; 140.0348664; 3.1326997; 0.0030888; 25.5820698; 5.0559918
1265.1915149; 16.1131565; 138.5358146; 3.1372984; 0.0030467; 25.8766417; 5.0437346
1266.6905570; 16.1101267; 137.0367375; -3.1413509; 0.0030053; 26.1671956; 5.0312973
1268.1895990; 16.1138505; 135.5376818; -3.1368765; 0.0029646; 26.4538537; 5.0176531
1269.6886411; 16.1242355; 134.0387026; -3.1324628; 0.0029245; 26.7366738; 5.0070750
1271.1876832; 16.1411920; 132.5397707; -3.1281086; 0.0028851; 27.0159463; 4.9970318
1272.6867253; 16.1646312; 131.0409145; -3.1238128; 0.0028465; 27.2918097; 4.9875291
1274.1857674; 16.1944662; 129.5421614; -3.1195741; 0.0028087; 27.5643957; 4.9785722
1275.6848094; 16.2306117; 128.0435383; -3.1153915; 0.0027718; 27.8338299; 4.9701659
1277.1838515; 16.2729843; 126.5450708; -3.1112634; 0.0027358; 28.1002325; 4.9623148
1278.6828936; 16.3215023; 125.0467840; -3.1071885; 0.0027011; 28.3637180; 4.9550306
1280.1819357; 16.3760867; 123.5487021; -3.1031655; 0.0026658; 28.6243969; 4.9484214
1281.6809778; 16.4366567; 122.0508483; -3.0991990; 0.0026232; 28.8823802; 4.9426344
1283.1800198; 16.5031152; 120.5532444; -3.0953056; 0.0025670; 29.1377816; 4.8791034
1284.6790619; 16.5753349; 119.0559092; -3.0915079; 0.0024958; 29.3877233; 4.4598958
1286.1781040; 16.6531556; 117.5588579; -3.0878253; 0.0024170; 29.6143449; 3.5560304
1287.6771461; 16.7364000; 116.0621028; -3.0842603; 0.0023411; 29.7938031; 2.4154818
1289.1761882; 16.8248971; 114.5656547; -3.0808034; 0.0022727; 29.9150885; 1.2850102
1290.6752302; 16.9184926; 113.0695236; -3.0774439; 0.0022096; 29.9794111; 0.4117799
1292.1742723; 17.0170426; 111.5737182; -3.0741792; 0.0021439; 29.9999940; 0.0000775
