# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
574.9528221; 213.3984461; 182.8410128; 1.5065634; 0.0003589; 22.8669065; 2.0774280
576.9491860; 211.4065087; 182.9680992; 1.5077604; 0.0008379; 23.0475600; 2.0877215
578.9455500; 209.4142262; 183.0918619; 1.5099145; 0.0013404; 23.2276930; 2.0963210
580.9419140; 207.4211232; 183.2103069; 1.5131436; 0.0018433; 23.4071733; 2.1011818
582.9382779; 205.4279486; 183.3216856; 1.5167961; 0.0018165; 23.5856993; 2.1058302
584.9346419; 203.4345043; 183.4258668; 1.5203305; 0.0017129; 23.7632745; 2.1109440
586.9310059; 201.4405647; 183.5232324; 1.5236483; 0.0016212; 23.9399591; 2.1153484
588.9273698; 199.4461551; 183.6141495; 1.5268102; 0.0015448; 24.1157138; 2.1190237
590.9237338; 197.4513317; 183.6989221; 1.5298143; 0.0014651; 24.2904989; 2.1191338
592.9200978; 195.4565968; 183.7778436; 1.5326652; 0.0013912; 24.4640443; 2.1189215
594.9164617; 193.4617588; 183.8512199; 1.5353708; 0.0013199; 24.6363500; 2.1194270
596.9128257; 191.4665782; 183.9193444; 1.5379366; 0.0012515; 24.8074996; 2.1190451
598.9091897; 189.4711039; 183.9824876; 1.5403689; 0.0011858; 24.9774459; 2.1177825
600.9055536; 187.4753820; 184.0409087; 1.5426731; 0.0011226; 25.1461435; 2.1112023
602.9019176; 185.4798473; 184.0948470; 1.5448536; 0.0010621; 25.3131980; 2.1065261
604.8982816; 183.4842122; 184.1445536; 1.5469143; 0.0010026; 25.4787907; 2.1035156
606.8946455; 181.4883636; 184.1902681; 1.5488571; 0.0009437; 25.6430798; 2.1005473
608.8910095; 179.4923423; 184.2322240; 1.5506828; 0.0008854; 25.8060934; 2.0976290
610.8873735; 177.4961885; 184.2706525; 1.5523928; 0.0008277; 25.9678593; 2.0896549
612.8837374; 175.5002531; 184.3057774; 1.5539879; 0.0007705; 26.1280145; 2.0866641
614.8801014; 173.5041921; 184.3378335; 1.5554693; 0.0007137; 26.2869668; 2.0841502
616.8764653; 171.5080129; 184.3670463; 1.5568379; 0.0006574; 26.4447739; 2.0816836
618.8728293; 169.5117520; 184.3936398; 1.5580943; 0.0006013; 26.6014598; 2.0784086
620.8691933; 167.5154759; 184.4178365; 1.5592391; 0.0005455; 26.7569839; 2.0718608
622.8655572; 165.5192871; 184.4398578; 1.5602727; 0.0004900; 26.9111234; 2.0697996
624.8619212; 163.5230205; 184.4599267; 1.5611958; 0.0004347; 27.0642330; 2.0677869
626.8582852; 161.5267095; 184.4782632; 1.5620087; 0.0003796; 27.2163337; 2.0658243
628.8546491; 159.5303867; 184.4950866; 1.5627117; 0.0003247; 27.3674459; 2.0618801
630.8510131; 157.5340794; 184.5106157; 1.5633053; 0.0002699; 27.5174421; 2.0575161
632.8473771; 155.5377477; 184.5250690; 1.5637896; 0.0002153; 27.6663102; 2.0559467
634.8437410; 153.5414013; 184.5386642; 1.5641650; 0.0001607; 27.8142690; 2.0544154
636.8401050; 151.5450646; 184.5516188; 1.5644313; 0.0001060; 27.9613354; 2.0525232
638.8364690; 149.5487813; 184.5641506; 1.5645882; 0.0000521; 28.1074980; 2.0435064
640.8328329; 147.5524378; 184.5764692; 1.5646490; 0.0000087; 28.2522674; 2.0304360
642.8291969; 145.5561131; 184.5887218; 1.5646805; 0.0000361; 28.3953797; 2.0142046
644.8255609; 143.5597816; 184.6008302; 1.5647962; 0.0000798; 28.5366389; 1.9927001
646.8219248; 141.5634469; 184.6126202; 1.5650003; 0.0001269; 28.6757052; 1.9654928
648.8182888; 139.5671579; 184.6239013; 1.5653089; 0.0001824; 28.8122153; 1.9125120
650.8146528; 137.5707680; 184.6344499; 1.5657377; 0.0002472; 28.9444276; 1.8639638
652.8110167; 135.5743795; 184.6440106; 1.5663010; 0.0003188; 29.0727052; 1.8093108
654.8073807; 133.5780184; 184.6523000; 1.5670128; 0.0003959; 29.1966826; 1.7480833
656.8037447; 131.5817032; 184.6590107; 1.5678838; 0.0004774; 29.3159666; 1.6749051
658.8001086; 129.5854034; 184.6638177; 1.5689210; 0.0005618; 29.4298035; 1.5765134
660.7964726; 127.5889385; 184.6663857; 1.5701273; 0.0006467; 29.5365523; 1.4981965
662.7928366; 125.5925157; 184.6663768; 1.5715019; 0.0007297; 29.6376419; 1.4193483
664.7892005; 123.5961577; 184.6634596; 1.5730399; 0.0008097; 29.7330941; 1.3410464
666.7855645; 121.5998876; 184.6573167; 1.5747326; 0.0008853; 29.8229999; 1.2543630
668.7819285; 119.6035759; 184.6476483; 1.5765693; 0.0009548; 29.9068496; 1.1703645
670.7782924; 117.6071254; 184.6341775; 1.5785384; 0.0010169; 29.9848728; 1.0528956
672.7746564; 115.6107780; 184.6166552; 1.5806267; 0.0010733; 30.0548918; 0.8829642
674.7710203; 113.6145616; 184.5948566; 1.5828221; 0.0011245; 30.1134847; 0.6603093
676.7673843; 111.6185052; 184.5685793; 1.5851139; 0.0011712; 30.1572279; 0.3356869
678.7637483; 109.6223597; 184.5376351; 1.5874942; 0.0012135; 30.1794417; -0.0186305
680.7601122; 107.6261609; 184.5018545; 1.5899562; 0.0012523; 30.1782093; -0.3368724
682.7564762; 105.6301537; 184.4610856; 1.5924930; 0.0012879; 30.1559161; -0.6572265
684.7528402; 103.6343707; 184.4151875; 1.5950978; 0.0013211; 30.1123753; -0.9740994
686.7492041; 101.6388454; 184.3640299; 1.5977666; 0.0013529; 30.0477259; -1.3384581
688.7455681; 99.6432152; 184.3074757; 1.6004998; 0.0013853; 29.9586671; -1.6321526
690.7419321; 97.6476364; 184.2453983; 1.6032988; 0.0014187; 29.8497068; -1.8481418
692.7382960; 95.6523549; 184.1776718; 1.6061668; 0.0014556; 29.7258451; -2.0163341
694.7346600; 93.6574213; 184.1041522; 1.6091118; 0.0014943; 29.5901199; -2.1293708
696.7310240; 91.6628591; 184.0246884; 1.6121317; 0.0015341; 29.4461066; -2.1611278
698.7273879; 89.6682510; 183.9390881; 1.6152629; 0.0016029; 29.2992218; -2.1461567
700.7237519; 87.6737773; 183.8471303; 1.6184751; 0.0016042; 29.1526222; -2.1389172
702.7201159; 85.6800474; 183.7488379; 1.6215900; 0.0014659; 29.0057799; -2.1361191
704.7164798; 83.6868809; 183.6447361; 1.6242947; 0.0012527; 28.8583839; -2.1366018
706.7128438; 81.6935364; 183.5356210; 1.6266041; 0.0010595; 28.7101977; -2.1419315
708.7092078; 79.7004702; 183.4222962; 1.6285182; 0.0008579; 28.5608701; -2.1481640
710.7055717; 77.7084540; 183.3056083; 1.6300295; 0.0006571; 28.4103198; -2.1508530
712.7019357; 75.7164465; 183.1862997; 1.6311410; 0.0004569; 28.2587774; -2.1516119
714.6982997; 73.7238343; 183.0651297; 1.6318561; 0.0002608; 28.1063640; -2.1500663
716.6946636; 71.7299624; 182.9428384; 1.6321873; 0.0000708; 27.9532300; -2.1465059
718.6910276; 69.7380698; 182.8203895; 1.6321337; -0.0001228; 27.7995082; -2.1378578
720.6873916; 67.7474011; 182.6984897; 1.6317266; -0.0002789; 27.6455560; -2.1267260
722.6837555; 65.7554138; 182.5776313; 1.6309920; -0.0004878; 27.4915502; -2.1136503
724.6801195; 63.7609929; 182.4585755; 1.6297811; -0.0006467; 27.3376316; -2.0973697
726.6764835; 61.7668514; 182.3419820; 1.6286764; -0.0004613; 27.1840371; -2.0770771
728.6728474; 59.7777689; 182.2283183; 1.6265979; -0.0017772; 27.0310686; -2.0572157
730.6692114; 57.7824404; 182.1207336; 1.6233739; 0.0000370; 26.8787047; -2.0425072
732.6655754; 55.7826845; 182.0124047; 1.6280919; 0.0054944; 26.7265709; -2.0455052
734.6619393; 53.7883442; 181.8798509; 1.6499815; 0.0167918; 26.5733409; -2.0991273
736.6583033; 51.7848780; 181.6785523; 1.6958932; 0.0291319; 26.4151699; -2.1738555
738.6546672; 49.8031940; 181.3589316; 1.7716645; 0.0476490; 26.2503636; -2.2935980
740.6510312; 47.8735358; 180.8497938; 1.8963644; 0.0781438; 26.0753499; -2.4795756
742.6473952; 46.0643794; 180.0482166; 2.0983476; 0.1369849; 25.8848142; -2.6276956
744.6437591; 44.5550215; 178.8268194; 2.4119065; 0.1596669; 25.6813537; -2.4866607
746.6401231; 43.4482910; 177.1977984; 2.6510906; 0.0831368; 25.4873178; -2.2625875
748.6364871; 42.6232987; 175.3617887; 2.7742739; 0.0426396; 25.3094740; -2.1176030
750.6328510; 41.9629137; 173.4525762; 2.8354087; 0.0198369; 25.1418866; -2.0153875
752.6292150; 41.3872767; 171.5398930; 2.8575740; 0.0031149; 24.9813444; -1.9762048
754.6255790; 40.8207789; 169.6131107; 2.8485516; -0.0123014; 24.8229152; -1.9761148
756.6219429; 40.2055607; 167.7002957; 2.8062023; -0.0304687; 24.6634756; -1.9989258
758.6183069; 39.4814145; 165.8509469; 2.7225917; -0.0520585; 24.5011401; -2.0600282
760.6146709; 38.5780664; 164.0785898; 2.6177431; -0.0523762; 24.3327091; -2.0984705
762.6110348; 37.4898144; 162.4036985; 2.5132071; -0.0516730; 24.1599278; -2.1013532
764.6073988; 36.2396878; 160.8541626; 2.4133306; -0.0482480; 23.9856619; -2.0808747
766.6037628; 34.8481825; 159.4319183; 2.3227037; -0.0427519; 23.8118376; -2.0429439
768.6001267; 33.3395982; 158.1316180; 2.2436385; -0.0367783; 23.6399385; -1.9958973
770.5964907; 31.7368605; 156.9430916; 2.1761856; -0.0304683; 23.4707822; -1.9465703
772.5928547; 30.0605467; 155.8515417; 2.1220596; -0.0233877; 23.3046238; -1.8965776
774.5892186; 28.3356353; 154.8393562; 2.0834976; -0.0154466; 23.1415854; -1.8488653
776.5855826; 26.5869311; 153.8850024; 2.0594028; -0.0089301; 22.9815351; -1.8165310
778.5819466; 24.8160054; 152.9593072; 2.0474687; -0.0030448; 22.8231909; -1.7885891
780.5783105; 23.0375509; 152.0435587; 2.0469914; 0.0025223; 22.6662016; -1.7641476
782.5746745; 21.2668597; 151.1205050; 2.0575189; 0.0080493; 22.5102850; -1.7446047
784.5710385; 19.5090943; 150.1679818; 2.0791528; 0.0137032; 22.3550263; -1.7343711
786.5674024; 17.7755062; 149.1658352; 2.1128591; 0.0201371; 22.1996020; -1.7293885
788.5637664; 16.0860117; 148.0954793; 2.1607199; 0.0277929; 22.0435331; -1.7297528
790.5601304; 14.4644248; 146.9363345; 2.2252756; 0.0372374; 21.8863181; -1.7350533
792.5564943; 12.9373585; 145.6629729; 2.3102941; 0.0488554; 21.7274785; -1.7391807
794.5528583; 11.5366200; 144.2424768; 2.4205426; 0.0622069; 21.5670871; -1.7311311
796.5492222; 10.3231931; 142.6591811; 2.5594856; 0.0760461; 21.4062447; -1.6894257
798.5455862; 9.3638176; 140.9177367; 2.7175674; 0.0785475; 21.2481033; -1.5894602
800.5419502; 8.6795820; 139.0534920; 2.8558834; 0.0604846; 21.0982372; -1.4986090
802.5383141; 8.2249194; 137.1138849; 2.9628967; 0.0486166; 20.9559556; -1.4450414
804.5346781; 7.9610058; 135.1306145; 3.0533826; 0.0418389; 20.8178389; -1.4144332
806.5310421; 7.8650186; 133.1287435; 3.1325552; 0.0375537; 20.6817545; -1.3997859
808.5274060; 7.9207509; 131.1278494; -3.0773416; 0.0359665; 20.5461920; -1.4043220
810.5237700; 8.1198627; 129.1432781; -3.0056840; 0.0364901; 20.4092854; -1.4443013
812.5201340; 8.4653408; 127.1693451; -2.9301456; 0.0389950; 20.2675166; -1.4850172
814.5164979; 8.9619208; 125.2355140; -2.8494720; 0.0415269; 20.1207097; -1.5213492
816.5128619; 9.6149027; 123.3533499; -2.7653717; 0.0428736; 19.9691919; -1.5488089
818.5092259; 10.4255875; 121.5338260; -2.6793672; 0.0433274; 19.8137491; -1.5652505
820.5055898; 11.3897674; 119.7905437; -2.5936497; 0.0426194; 19.6554072; -1.5699230
822.5019538; 12.4985609; 118.1343578; -2.5101758; 0.0410221; 19.4953009; -1.5639783
824.4983178; 13.7395039; 116.5732339; -2.4305196; 0.0387656; 19.3344826; -1.5497893
826.4946817; 15.0982776; 115.1115429; -2.3556852; 0.0361625; 19.1737928; -1.5299807
828.4910457; 16.5601809; 113.7505486; -2.2861411; 0.0334510; 19.0138248; -1.5068163
830.4874097; 18.1109962; 112.4892379; -2.2219570; 0.0307998; 18.8549523; -1.4796150
832.4837736; 19.7309195; 111.3294705; -2.1631609; 0.0282785; 18.6976342; -1.4543541
834.4801376; 21.4146650; 110.2621770; -2.1091293; 0.0259585; 18.5417013; -1.4301628
836.4765016; 23.1531526; 109.2825749; -2.0594305; 0.0238642; 18.3870725; -1.4073848
838.4728655; 24.9383349; 108.3860077; -2.0136373; 0.0219948; 18.2336264; -1.3861182
840.4692295; 26.7629691; 107.5680629; -1.9713466; 0.0203368; 18.0812261; -1.3652603
842.4655935; 28.6164972; 106.8260994; -1.9322641; 0.0188586; 17.9298529; -1.3469732
844.4619574; 30.4945245; 106.1551912; -1.8959899; 0.0175456; 17.7792443; -1.3320636
846.4583214; 32.3973806; 105.5497133; -1.8621149; 0.0163945; 17.6290374; -1.3187136
848.4546854; 34.3203900; 105.0065502; -1.8303781; 0.0153869; 17.4790645; -1.3070197
850.4510493; 36.2582730; 104.5230168; -1.8005555; 0.0145025; 17.3291408; -1.2991590
852.4474133; 38.2080425; 104.0961022; -1.7724075; 0.0137217; 17.1788222; -1.2930696
854.4437772; 40.1701653; 103.7225372; -1.7456827; 0.0130489; 17.0278906; -1.2878512
856.4401412; 42.1409701; 103.4003321; -1.7202106; 0.0124758; 16.8762264; -1.2844589
858.4365052; 44.1180559; 103.1274957; -1.6958081; 0.0119954; 16.7235918; -1.2766027
860.4328691; 46.1038212; 102.9018170; -1.6722403; 0.0116050; 16.5704978; -1.2615040
862.4292331; 48.0937989; 102.7223237; -1.6493611; 0.0113105; 16.4178121; -0.8901706
864.4255971; 50.0852075; 102.5879971; -1.6269995; 0.0111122; 16.3092104; -1.5801774
866.4219610; 52.0754981; 102.4980273; -1.6049710; 0.0110201; 16.1146246; -1.2047437
