# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
479.1866613; 171.4187782; 241.3835726; 1.6933206; 0.0608649; 11.8455377; 2.4341393
481.6824251; 168.9580422; 240.9054102; 1.8266188; 0.0475311; 12.3477463; 2.1018817
484.1781890; 166.5920157; 240.1407667; 1.9384147; 0.0433316; 12.7655175; 2.1146412
486.6739529; 164.3089594; 239.1206659; 2.0410944; 0.0380829; 13.1724610; 2.3039257
489.1697167; 162.1298106; 237.8844180; 2.1303540; 0.0328084; 13.6019792; 2.6490781
491.6654806; 160.0654501; 236.4766837; 2.2063578; 0.0282920; 14.0796585; 3.1587057
494.1612444; 158.1135706; 234.9332332; 2.2716921; 0.0243957; 14.6288602; 3.8383414
496.6570083; 156.2563348; 233.2698821; 2.3295256; 0.0216567; 15.2696673; 4.5290530
499.1527722; 154.4874773; 231.5071550; 2.3770858; 0.0161752; 15.9927994; 5.1061192
501.6485360; 152.7929545; 229.6761815; 2.4103439; 0.0104820; 16.7707176; 5.5584553
504.1442999; 151.1485051; 227.8026650; 2.4302124; 0.0057888; 17.5784570; 5.7945946
506.6400637; 149.5320245; 225.9063107; 2.4395866; 0.0019012; 18.3827645; 5.7793410
509.1358276; 147.9254712; 224.0031345; 2.4400773; -0.0013614; 19.1513386; 5.6078773
511.6315915; 146.3110128; 222.1033502; 2.4331436; -0.0042619; 19.8687103; 5.1851266
514.1273553; 144.6726602; 220.2162741; 2.4189544; -0.0070904; 20.5096892; 4.3110829
516.6231192; 142.9992465; 218.3564462; 2.3977115; -0.0098146; 21.0277493; 3.1471440
519.1188830; 141.2864833; 216.5435989; 2.3705518; -0.0119471; 21.3980209; 2.2380395
521.6146469; 139.5213041; 214.7826859; 2.3388451; -0.0133949; 21.6574821; 1.5441051
524.1104108; 137.6957412; 213.0792375; 2.3039626; -0.0143969; 21.8346966; 0.7773633
526.6061746; 135.8087952; 211.4414288; 2.2669534; -0.0152027; 21.9233712; -0.0966132
529.1019385; 133.8617172; 209.8770559; 2.2279615; -0.0160484; 21.9123700; -0.5869333
531.5977024; 131.8550889; 208.3929073; 2.1869437; -0.0168683; 21.8454175; -0.6804512
534.0934662; 129.7856937; 206.9931838; 2.1437292; -0.0177036; 21.7675395; -0.8128063
536.5892301; 127.6566064; 205.6866060; 2.0983256; -0.0185890; 21.6741466; -0.9703704
539.0849939; 125.4721626; 204.4820119; 2.0507456; -0.0195386; 21.5621195; -1.1421995
541.5807578; 123.2330588; 203.3858386; 2.0009751; -0.0204840; 21.4295048; -1.1949320
544.0765217; 120.9319959; 202.4013313; 1.9489241; -0.0211513; 21.2898836; -1.2761753
546.5722855; 118.5833618; 201.5402773; 1.8953660; -0.0215166; 21.1397511; -1.3154408
549.0680494; 116.1943296; 200.8075555; 1.8415175; -0.0212977; 20.9838752; -1.1501334
551.5638132; 113.7727508; 200.2034922; 1.7894651; -0.0201196; 20.8466327; -0.5025365
554.0595771; 111.3265480; 199.7215171; 1.7423200; -0.0173909; 20.7863819; 0.2618717
556.5553410; 108.8660004; 199.3457768; 1.7036292; -0.0144711; 20.8178003; 0.4384072
559.0511048; 106.4018119; 199.0600878; 1.6686250; -0.0149394; 20.8702931; 0.4554473
561.5468687; 103.9277667; 198.8650229; 1.6296861; -0.0165013; 20.9246866; 0.4601439
564.0426325; 101.4374658; 198.7708970; 1.5864329; -0.0188852; 20.9794979; 0.4594987
566.5383964; 98.9392614; 198.7937549; 1.5359791; -0.0210707; 21.0340898; 0.4569623
569.0341603; 96.4423676; 198.9481728; 1.4817459; -0.0218197; 21.0882401; 0.4521598
571.5299241; 93.9564318; 199.2388711; 1.4269991; -0.0217102; 21.1416849; 0.4427976
574.0256880; 91.4923294; 199.6634649; 1.3735304; -0.0210831; 21.1938924; 0.4141719
576.5214518; 89.0584272; 200.2150188; 1.3230078; -0.0195328; 21.2426088; 0.3534235
579.0172157; 86.6522724; 200.8858261; 1.2750078; -0.0190338; 21.2840915; 1.9937937
581.5129796; 84.2800989; 201.6683098; 1.2316527; -0.0140116; 21.5166128; 2.1200605
584.0087434; 81.9375276; 202.5316096; 1.2085818; -0.0022999; 21.7611343; 0.2460506
586.5045073; 79.6003324; 203.4065645; 1.2225723; 0.0108396; 21.7893354; -2.5939788
589.0002712; 77.2435892; 204.2221586; 1.2542553; 0.0144766; 21.4901656; -4.3221358
591.4960350; 74.8600456; 204.9528632; 1.2934801; 0.0170662; 20.9822105; -4.0896216
593.9917989; 72.4425454; 205.5837118; 1.3383190; 0.0188224; 20.4899902; -3.9425526
596.4875627; 70.0002029; 206.0997189; 1.3876088; 0.0206396; 20.0040081; -3.9476799
598.9833266; 67.5403233; 206.4872960; 1.4429449; 0.0239353; 19.5052656; -4.0553822
601.4790905; 65.0642242; 206.7297568; 1.5032620; 0.0237898; 18.9792737; -4.2424694
603.9748543; 62.5720341; 206.8254472; 1.5613654; 0.0232330; 18.4129419; -4.4550437
606.4706182; 60.0746662; 206.7760381; 1.6200094; 0.0237489; 17.7988470; -4.6120004
608.9663820; 57.5841066; 206.5784113; 1.6803002; 0.0245996; 17.1399541; -4.6533898
611.4621459; 55.1102583; 206.2278017; 1.7434864; 0.0261033; 16.4484194; -4.5600644
613.9579098; 52.6666939; 205.7166992; 1.8114700; 0.0284665; 15.7413092; -4.3230962
616.4536736; 50.2661638; 205.0328530; 1.8865825; 0.0318690; 15.0402779; -4.0458246
618.9494375; 47.9258900; 204.1592687; 1.9712737; 0.0360734; 14.3532266; -3.8248008
