# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
574.9094390; 96.3875738; 155.8804131; 2.2691989; -0.0248166; 12.4818950; -0.7010470
576.9056523; 94.7937491; 154.6038724; 2.2254596; -0.0161736; 12.3692693; -3.0048979
578.9018656; 93.2220248; 153.4221431; 2.2112218; 0.0012217; 11.8744258; -2.8822306
580.8980790; 91.6112106; 152.2052322; 2.2294764; 0.0164721; 11.3795824; -2.3516253
582.8942923; 90.0518382; 150.9472928; 2.2718831; 0.0236601; 10.9592976; -2.0633832
584.8905056; 88.5563876; 149.6191840; 2.3236575; 0.0283029; 10.5767810; -1.9976883
586.8867190; 87.1363280; 148.2056173; 2.3861676; 0.0343991; 10.1927755; -2.9594524
588.8829323; 85.8226400; 146.6973207; 2.4684303; 0.0478828; 9.5956905; -2.7808590
590.8791456; 84.6646855; 145.0791505; 2.5767890; 0.0606904; 8.9986055; -1.8690568
592.8753589; 83.6685832; 143.2481375; 2.7100399; 0.0603029; 8.5739622; -0.5316748
594.8715723; 82.8955098; 141.2465592; 2.8372690; 0.0645177; 8.4492695; -0.5238859
596.8677856; 82.4870049; 139.5389404; 3.0000731; 0.1561360; 8.3245769; -0.6931043
598.8639989; 82.8446092; 137.5875625; -2.4603851; 0.4860296; 8.1566790; -0.5062817
600.8602123; 84.3516306; 136.5198875; -2.0293114; 0.0787615; 8.0318192; 0.6332356
602.8564256; 86.2065390; 135.7680416; -1.8490517; 0.1482333; 8.1876899; 1.0384769
604.8526389; 88.1981143; 135.5982796; -1.4250963; 0.2352575; 8.4370794; 1.5384772
606.8488523; 89.9566210; 136.1921193; -1.1023767; 0.1178905; 8.7935525; 1.6485331
608.8450656; 91.7767438; 137.3476025; -0.9322314; 0.0477908; 9.1601426; 1.9646646
610.8412789; 93.2958832; 138.5546603; -0.8775750; 0.0129400; 9.5787260; 2.0524368
612.8374922; 94.8675411; 139.8739344; -0.8751539; -0.0100490; 9.9973094; 2.4513165
614.8337056; 96.4851662; 141.1737544; -0.9206542; -0.0327698; 10.4753471; 3.0116218
616.8299189; 98.1510050; 142.3364848; -1.0102442; -0.0565358; 11.0343362; 3.1681525
618.8261322; 99.8447331; 143.2560097; -1.1455403; -0.0842155; 11.5933254; -2.5049238
620.8223456; 101.7185886; 143.9158265; -1.3178279; -0.0837548; 11.1536751; -3.4603161
622.8185589; 103.6752985; 144.2575131; -1.4745326; -0.0733473; 10.5161499; -3.4095703
624.8147722; 105.6690571; 144.3106993; -1.6113877; -0.0667984; 9.8476876; -3.3649401
626.8109856; 107.6590609; 144.0944412; -1.7478220; -0.0701602; 9.1401681; -2.9623687
628.8071989; 109.5874194; 143.6038620; -1.8945606; -0.0770861; 8.4685084; -0.4622318
630.8034122; 111.4807375; 142.7980073; -2.0520329; -0.0777204; 8.3588401; -0.4562068
632.7996255; 113.1322587; 141.7616485; -2.2151227; -0.0925642; 8.2491718; -0.4946913
634.7958389; 114.6768446; 140.3351281; -2.4179931; -0.0962632; 8.1285802; -0.4976520
636.7920522; 115.7764574; 138.8339208; -2.6043616; -0.1097450; 8.0054342; -0.5543403
638.7882655; 116.4912134; 136.9707712; -3.0004625; -0.2537470; 7.8659910; 0.3424159
640.7844789; 116.3729720; 135.1696939; 2.8913333; -0.1817917; 7.9524138; 0.8028318
642.7806922; 115.5047902; 133.2146881; 2.5817515; -0.1092956; 8.1514497; 1.4546855
644.7769055; 114.4094772; 131.7463555; 2.4338356; -0.0613903; 8.5002269; 1.5156236
646.7731188; 112.9667291; 130.2404191; 2.3273787; -0.0438558; 8.8490041; 1.7686132
648.7693322; 111.4233014; 128.9006015; 2.2482671; -0.0316435; 9.2393686; 1.9807973
650.7655455; 109.8425297; 127.6979400; 2.1981226; -0.0194236; 9.6578527; 2.0685279
652.7617588; 108.1791811; 126.5326769; 2.1689969; -0.0095490; 10.0763369; 2.5889962
654.7579722; 106.4985480; 125.4040295; 2.1579933; -0.0016179; 10.5768116; 2.8800995
656.7541855; 104.8285535; 124.2904767; 2.1623498; 0.0060487; 11.1070936; 3.0209657
658.7503988; 103.1967353; 123.1735496; 2.1824929; 0.0145580; 11.6373757; -0.7215592
660.7466122; 101.4761074; 121.9201089; 2.2202441; 0.0208283; 11.5129380; -1.4788871
662.7428255; 99.9039690; 120.6649805; 2.2731536; 0.0340323; 11.2535947; -1.9859004
664.7390388; 98.4495327; 119.3214728; 2.3708827; 0.0640499; 10.8956336; -3.3439687
666.7352521; 97.1550427; 117.7741479; 2.5299879; 0.0969745; 10.2647105; -1.6225371
668.7314655; 96.3471190; 116.1638001; 2.9319738; 0.3573933; 9.9441652; -0.5293727
670.7276788; 96.3547207; 114.3759171; -2.9888569; 0.1332264; 9.8373238; -0.2807530
672.7238921; 96.9622263; 112.2747793; -2.7455355; 0.0907680; 9.7801868; 1.1620465
674.7201055; 97.8146402; 110.5852494; -2.6135433; 0.0565493; 10.0145614; 1.1895643
676.7163188; 98.9607937; 108.8472756; -2.5058967; 0.0498029; 10.2489359; 1.1952511
678.7125321; 100.2492420; 107.2742568; -2.4062240; 0.0461294; 10.4791526; 1.2130178
680.7087455; 101.6511516; 105.8547873; -2.3208336; 0.0394613; 10.7077320; 1.3162638
682.7049588; 103.1622640; 104.5486119; -2.2484698; 0.0329824; 10.9503704; 1.6668926
684.7011721; 104.7595101; 103.3423171; -2.1889579; 0.0265394; 11.2501359; 1.7119075
686.6973854; 106.4114985; 102.2272281; -2.1421420; 0.0204846; 11.5499014; 2.1664804
688.6935988; 108.1168187; 101.1752237; -2.1068235; 0.0148202; 11.9184620; 2.4275371
690.6898121; 109.8461403; 100.1778010; -2.0830624; 0.0089170; 12.3183400; 2.6022964
692.6860254; 111.5845914; 99.2158020; -2.0712009; 0.0039283; 12.7330663; 3.0187266
694.6822388; 113.3425032; 98.2627178; -2.0643538; 0.0029060; 13.1978416; 3.1269395
696.6784521; 115.0985882; 97.3237413; -2.0596384; 0.0018218; 13.6626169; 3.3138812
698.6746654; 116.8625062; 96.3889500; -2.0568437; 0.0010390; 14.1385122; 3.4459549
700.6708788; 118.6283515; 95.4578255; -2.0554761; 0.0003306; 14.6169508; 3.4649456
702.6670921; 120.3947432; 94.5279296; -2.0554321; -0.0001502; 15.0827315; 3.4315975
704.6633054; 122.1615836; 93.5972074; -2.0558805; -0.0002990; 15.5302670; 3.5285409
706.6595187; 123.9252514; 92.6668115; -2.0566256; -0.0004495; 15.9773788; 3.4007646
708.6557321; 125.6912038; 91.7331288; -2.0577497; -0.0006761; 16.3967660; 3.4888742
710.6519454; 127.4541066; 90.7980108; -2.0593261; -0.0009039; 16.8161533; 3.4491016
712.6481587; 129.2160785; 89.8593283; -2.0613178; -0.0010670; 17.2207229; 3.4534447
714.6443721; 130.9759173; 88.9169682; -2.0635718; -0.0011912; 17.6164957; 3.4869982
716.6405854; 132.7328523; 87.9707820; -2.0660703; -0.0013063; 18.0072903; 3.4224539
718.6367987; 134.4883701; 87.0194574; -2.0687661; -0.0013939; 18.3827746; 3.4930819
720.6330121; 136.2402225; 86.0638039; -2.0716350; -0.0014814; 18.7582588; 3.4163940
722.6292254; 137.9901234; 85.1025093; -2.0746506; -0.0015350; 19.1183675; 3.4583889
724.6254387; 139.7366222; 84.1361054; -2.0777625; -0.0015830; 19.4761223; 3.4457402
726.6216520; 141.4800685; 83.1641848; -2.0809640; -0.0016187; 19.8261496; 3.4264301
728.6178654; 143.2205406; 82.1865397; -2.0842185; -0.0016418; 20.1681922; 3.4679626
730.6140787; 144.9575714; 81.2033252; -2.0875179; -0.0016623; 20.5085729; 3.3962765
732.6102920; 146.6915172; 80.2142551; -2.0908409; -0.0016669; 20.8365292; 3.4501561
734.6065054; 148.4221601; 79.2194222; -2.0941726; -0.0016710; 21.1644854; 3.4018143
736.6027187; 150.1493191; 78.2189154; -2.0975070; -0.0016683; 21.4829453; 3.4170536
738.5989320; 151.8732969; 77.2125691; -2.1008321; -0.0016630; 21.7981484; 3.4189442
740.5951453; 153.5938962; 76.2005229; -2.1041437; -0.0016511; 22.1090289; 3.3849774
742.5913587; 155.3109672; 75.1829239; -2.1074165; -0.0016283; 22.4125731; 3.4311344
744.5875720; 157.0253788; 74.1593562; -2.1106448; -0.0016052; 22.7161173; 3.3540048
746.5837853; 158.7355571; 73.1308620; -2.1138336; -0.0015907; 23.0089679; 3.3963816
748.5799987; 160.4431979; 72.0964965; -2.1169953; -0.0015765; 23.3017683; 3.3673355
750.5762120; 162.1473059; 71.0569119; -2.1201568; -0.0016087; 23.5884770; 3.3633921
752.5724253; 163.8480786; 70.0118499; -2.1234288; -0.0016696; 23.8714127; 3.3775112
754.5686387; 165.5455909; 68.9609809; -2.1268219; -0.0017247; 24.1522009; 3.3326626
756.5648520; 167.2390695; 67.9045361; -2.1302992; -0.0017596; 24.4260971; 3.3702433
758.5610653; 168.9292534; 66.8418810; -2.1338471; -0.0017944; 24.6999933; 3.3185289
760.5572786; 170.6151890; 65.7734540; -2.1374596; -0.0018247; 24.9667509; 3.3390054
762.5534920; 172.2974949; 64.6987187; -2.1411319; -0.0018544; 25.2323084; 3.3278710
764.5497053; 173.9757725; 63.6177887; -2.1448610; -0.0018791; 25.4942281; 3.3099763
766.5459186; 175.6498748; 62.5306431; -2.1486308; -0.0018981; 25.7520971; 3.3350487
768.5421320; 177.3201241; 61.4369793; -2.1524395; -0.0019166; 26.0093337; 3.2829667
770.5383453; 178.9857855; 60.3371963; -2.1562764; -0.0019280; 26.2600923; 3.3144663
772.5345586; 180.6475192; 59.2307996; -2.1601369; -0.0019395; 26.5108508; 3.2815084
774.5307720; 182.3047596; 58.1181065; -2.1640254; -0.0019588; 26.7568008; 3.2844082
776.5269853; 183.9577109; 56.9988916; -2.1679579; -0.0019812; 27.0007250; 3.0398512
778.5231986; 185.6062947; 55.8730984; -2.1719371; -0.0020086; 27.2245392; 2.4701993
780.5194119; 187.2501832; 54.7408161; -2.1759840; -0.0020462; 27.4050656; 2.4865251
782.5156253; 188.8896704; 53.6016632; -2.1801068; -0.0020840; 27.5855921; 0.3429885
784.5118386; 190.5241367; 52.4558949; -2.1842944; -0.0021112; 27.6104011; 0.1809376
786.5080519; 192.1539330; 51.3031265; -2.1885352; -0.0021376; 27.6234797; -1.3705621
788.5042653; 193.7787458; 50.1434536; -2.1928186; -0.0021451; 27.5242577; -2.6675776
790.5004786; 195.3985548; 48.9768531; -2.1970922; -0.0021367; 27.3301052; -3.0458232
792.4966919; 197.0134877; 47.8032710; -2.2013480; -0.0021198; 27.1067229; -5.1901203
794.4929053; 198.6232877; 46.6230052; -2.2055159; -0.0020562; 26.7217748; -5.1158873
796.4891186; 200.2283729; 45.4360355; -2.2095574; -0.0019928; 26.3368268; -6.1165871
798.4853319; 201.8286260; 44.2427862; -2.2134350; -0.0018808; 25.8690630; -6.3324852
800.4815452; 203.4244383; 43.0435002; -2.2170627; -0.0017538; 25.3757057; -6.4053474
802.4777586; 205.0160689; 41.8386145; -2.2204363; -0.0016249; 24.8667159; -6.5944243
804.4739719; 206.6037295; 40.6286139; -2.2235483; -0.0014930; 24.3315804; -6.4509677
806.4701852; 208.1878475; 39.4138327; -2.2263972; -0.0013612; 23.7964448; -6.6958240
808.4663986; 209.7689277; 38.1944977; -2.2290386; -0.0012857; 23.2279616; -6.5400669
810.4626119; 211.3464506; 36.9714352; -2.2315318; -0.0012126; 22.6589378; -6.5859710
812.4588252; 212.9216028; 35.7440788; -2.2339102; -0.0011896; 22.0711000; -6.5509741
814.4550386; 214.4935378; 34.5132122; -2.2362968; -0.0012014; 21.4704256; -6.4566452
816.4512519; 216.0618490; 33.2791047; -2.2387040; -0.0011994; 20.8614834; -6.5888617
818.4474652; 217.6289771; 32.0398693; -2.2410424; -0.0011416; 20.2211756; -6.3834758
820.4436785; 219.1906105; 30.7991838; -2.2432627; -0.0010850; 19.5808678; -6.3676220
822.4398919; 220.7527144; 29.5528792; -2.2449735; -0.0005445; 18.9205740; -6.1865841
824.4361052; 222.3113006; 28.3066098; -2.2454171; 0.0001014; 18.2561945; -5.8386224
826.4323185; 223.8709122; 27.0601247; -2.2443533; 0.0012077; 17.6062025; -5.4853298
828.4285319; 225.4344912; 25.8167768; -2.2402961; 0.0028597; 16.9728781; -5.2178747
830.4247452; 227.0015014; 24.5852396; -2.2329233; 0.0045479; 16.3476790; -4.5052104
832.4209585; 228.5848710; 23.3639731; -2.2220862; 0.0062955; 15.7879665; -4.3482742
834.4171718; 230.1784356; 22.1664829; -2.2077825; 0.0080583; 15.2282540; -3.6820300
836.4133852; 231.7873382; 20.9979276; -2.1891412; 0.0109133; 14.7376892; -3.4184078
838.4095985; 233.4263567; 19.8609563; -2.1644668; 0.0137435; 14.2671561; -3.0385060
840.4058118; 235.0890933; 18.7735643; -2.1344437; 0.0168712; 13.8354880; -2.6113885
842.4020252; 236.7837962; 17.7445543; -2.0973700; 0.0203816; 13.4534365; -2.5289428
844.3982385; 238.5558368; 16.7650335; -2.0532589; 0.0229564; 13.0728089; -2.0676504
846.3944518; 240.2958979; 15.9018670; -2.0096713; 0.0218355; 12.7531718; -2.0164696
848.3906652; 242.1321683; 15.0874581; -1.9673461; 0.0202468; 12.4335347; -1.9452248
850.3868785; 244.0136687; 14.3437392; -1.9264575; 0.0226017; 12.1172033; -1.8690450
852.3830918; 245.9003747; 13.6968235; -1.8728699; 0.0313557; 11.8052781; -1.8203040
854.3793051; 247.8396371; 13.1661310; -1.7993068; 0.0422678; 11.4933529; -2.0008916
856.3755185; 250.0729174; 12.7616719; -1.7046331; 0.0350727; 11.1404106; -2.0675258
858.3717318; 252.1458989; 12.5543216; -1.6372536; 0.0330333; 10.7635637; -1.6990190
860.3679451; 253.4992929; 12.4524958; -1; 3.8634938; 10.4437108; 0.3697262
